datetime,T_air,RH,I_global,E_mm_h_LAI0.5,r_s_LAI0.5,E_mm_h_LAI1.0,r_s_LAI1.0,E_mm_h_LAI2.0,r_s_LAI2.0,E_mm_h_LAI3.0,r_s_LAI3.0,E_mm_h_LAI4.0,r_s_LAI4.0
2025-03-26 13:30:00,23.9,0.569,108.4,0.1861021080787059,110.68605999999998,0.2091841928875298,110.68605999999998,0.2695144363760916,110.6860602955108,0.34057005007880276,110.68646651335824,0.41694450014552836,110.70113736849574
2025-03-26 13:35:00,23.7,0.585,262.4,0.39075360287612526,107.81934,0.3870977671428996,107.81934,0.4140593902623364,107.81934,0.4669703016293272,107.81934000000048,0.5327672481819299,107.81934000301156
2025-03-26 13:40:00,24.4,0.636,465.1,0.6583261069499018,118.51295999999998,0.6167324598284795,118.51295999999998,0.5943666205750241,118.51295999999998,0.6180504385320882,118.51295999999998,0.6646018395045281,118.51295999999998
2025-03-26 13:45:00,25.7,0.586,252.9,0.3778349675486806,143.27614,0.3758880841862439,143.27614,0.40499650752189503,143.27614,0.4590918296377322,143.27614000000224,0.5255952784691353,143.2761400103479
2025-03-26 13:50:00,26.7,0.547,188.4,0.2939178538239053,166.66254,0.3062668554462596,166.66254,0.3554325596966544,166.66254000000004,0.4231234577928011,166.66254001426742,0.5000136909541859,166.66254761578654
2025-03-26 13:55:00,26.9,0.527,175.0,0.27764466839048574,171.79245999999995,0.2940701050022493,171.79245999999995,0.3496203429109077,171.79246000000074,0.42235691680099446,171.79246008779114,0.5036279571285668,171.79248998026512
2025-03-26 14:00:00,26.7,0.529,176.3,0.2795094197027341,166.66254,0.29553376168182977,166.66254,0.3504787072499071,166.66254000000055,0.42275906508006583,166.66254007161552,0.5036479205631246,166.6625655394232
2025-03-26 14:05:00,26.7,0.532,295.0,0.4373247668229986,166.66254,0.43376412282085075,166.66254,0.46495478702821896,166.66254,0.525152522288404,166.66254,0.5997547427393397,166.6625400001787
2025-03-26 14:10:00,26.7,0.538,146.5,0.23896397414037313,166.66254,0.2589797696845295,166.66254,0.31803746585415565,166.66254000021826,0.3915003669442879,166.66254380718448,0.47211643784850166,166.66304281548156
2025-03-26 14:15:00,26.2,0.485,112.8,0.1995862618092877,154.49784,0.23013408100809354,154.49784,0.3059187804439664,154.49784017108962,0.39282485394231886,154.49815558634876,0.4852469194193908,154.51139393694015
2025-03-26 14:20:00,25.5,0.512,93.0,0.17095941450183386,139.05149999999998,0.20216889831285467,139.05150000000006,0.2767318186152964,139.05150807761444,0.36048767750722127,139.05548023676675,0.4487683642893463,139.1398531018375
2025-03-26 14:25:00,24.6,0.517,69.0,0.13842358849619002,121.90776000000002,0.17300816951649275,121.90776000087396,0.25120045471991514,121.90862050283545,0.336191360908449,121.99336653569043,0.42421743384942834,122.76161520630082
2025-03-26 14:30:00,23.7,0.546,53.8,0.11501113984685071,107.81934,0.14915632003887935,107.81934033780355,0.2244693635330051,107.83525009776567,0.3048963630761353,108.39390926395791,0.38675090319387617,111.27218561933894
2025-03-26 14:35:00,23.1,0.552,48.2,0.10657792791562751,100.12446000000004,0.14088989677925695,100.12446294664207,0.21578122307463063,100.16974206104672,0.2950316132724201,101.25025449595226,0.37480919822300673,105.73785480834923
2025-03-26 14:40:00,22.1,0.604,44.5,0.09584884540282466,90.31726000000023,0.1254889778209372,90.3172716765295,0.1905010386792911,90.4028720052327,0.25934113658075675,91.98044910854037,0.32827829161040045,97.64795437797369
2025-03-26 14:45:00,21.1,0.644,34.8,0.07812985221059932,84.2820600004753,0.10512810595766288,84.28258764370167,0.16344271962519072,84.83800311036667,0.22362698252118257,89.93915602379668,0.28183116453069,102.32781885249358
2025-03-26 14:50:00,20.5,0.673,31.1,0.06983494355213278,82.47150000897516,0.09443425658449495,82.47376811642351,0.14732780279544266,83.61168945670299,0.20110041785683652,91.53746935246953,0.25216630499778936,108.03573843400086
2025-03-26 14:55:00,20.2,0.7,35.9,0.07315006763456239,82.07544000019199,0.09438689094804946,82.07577092476116,0.1412843834468712,82.50991385178476,0.19048151318743134,86.83289954736598,0.23852057927428105,97.81819853363733
2025-03-26 15:00:00,20.0,0.724,55.3,0.09557368996779016,82.0,0.11151502363499989,82.00000014099533,0.15031563242009444,82.0089639966823,0.1942597080311036,82.35776732770215,0.24022449341108332,84.260217181873
2025-03-26 15:05:00,19.9,0.728,82.0,0.1291868746446703,82.01885999999999,0.14055097010715986,82.01886000000324,0.1735176852475677,82.01890300005687,0.21423317326680558,82.0290368224519,0.2587461397854276,82.17542107029311
2025-03-26 15:10:00,20.0,0.737,109.5,0.163971810822203,82.0,0.17026291617522882,82.0,0.19654722607187458,82.00000017569099,0.23320569901855523,82.0002600753677,0.2750121009978416,82.01000631292011
2025-03-26 15:15:00,20.2,0.741,133.9,0.19577101864744761,82.07544,0.1979159242649668,82.07544,0.21903140994286185,82.07544000133596,0.25288608971363313,82.07545005990487,0.2930665107184978,82.07631296114018
2025-03-26 15:20:00,20.6,0.751,182.9,0.2600528527537635,82.67896,0.2535887441607495,82.67896,0.2638202524634952,82.67896000000007,0.2915866490662108,82.6789600147362,0.3280606104991756,82.67896654837791
2025-03-26 15:25:00,21.3,0.754,265.0,0.3706070992403269,85.18733999999999,0.35070935982112167,85.18733999999999,0.3448478746005696,85.18733999999999,0.3646787831933348,85.18734000000026,0.3972681569720173,85.18734000183466
2025-03-26 15:30:00,22.3,0.701,358.3,0.5038945243097008,91.97694000000001,0.47368144669517215,91.97694000000001,0.4596680427579076,91.97694000000001,0.48079505575997833,91.97694000000001,0.5193722833832254,91.9769400000002
2025-03-26 15:35:00,23.3,0.687,370.8,0.5254703474204564,102.53854,0.4944436276508454,102.53854,0.4807485336604456,102.53854,0.5036669214780626,102.53854,0.5447670262821748,102.53854000000005
2025-03-26 15:40:00,24.6,0.668,425.9,0.60274872480797,121.90776000000002,0.564554938255,121.90776000000002,0.5438638301777536,121.90776000000002,0.5653421033304777,121.90776000000002,0.6077610714719823,121.90776000000002
2025-03-26 15:45:00,26.0,0.612,412.2,0.587893910344375,149.896,0.5575134919027633,149.896,0.5504793058828904,149.896,0.5841230986413637,149.896,0.6379669778491025,149.896
2025-03-26 15:50:00,26.9,0.55,220.3,0.3357259389703266,171.79245999999995,0.34261418216435346,171.79245999999995,0.3849659259246038,171.79245999999995,0.44895281154253774,171.79246000020905,0.5236833904785657,171.7924603232075
2025-03-26 15:55:00,26.5,0.531,178.2,0.2821534218859447,161.6835,0.2976760483582103,161.6835,0.35189091871631945,161.68350000000038,0.42364816681459583,161.68350005392793,0.504116691072136,161.683520489098
2025-03-26 16:00:00,26.0,0.549,166.1,0.26490843293686345,149.896,0.2806772103391507,149.896,0.33386444177740265,149.89600000000388,0.4034432603816525,149.89600025095723,0.48116186731255967,149.8960637005972
2025-03-26 16:05:00,25.6,0.552,142.6,0.23351837442992496,141.14496000000003,0.2528204480830071,141.14496000000003,0.3100395109131407,141.1449600004033,0.3813524545865461,141.14496542331003,0.4596638973176212,141.14558894239144
2025-03-26 16:10:00,25.1,0.55,120.8,0.20472254369456214,131.05486000000005,0.22774552386647132,131.05486000000005,0.28958076827224877,131.0548600293011,0.36337049152497647,131.05495213008683,0.44309411689676664,131.06002607365764
2025-03-26 16:15:00,24.4,0.556,111.7,0.19195589119330736,118.51295999999998,0.21581667051870054,118.51295999999998,0.27814531688663746,118.51296016353542,0.3515332891045774,118.51324032263447,0.43040753237150314,118.52456596581425
2025-03-26 16:20:00,23.8,0.57,95.9,0.16919854363901715,109.23384000000001,0.19421063741281902,109.23384000000003,0.2567643025742559,109.23384355282522,0.32880354179212845,109.23596404263748,0.40552956341930535,109.285774735511
2025-03-26 16:25:00,23.5,0.605,85.1,0.15122843781620446,105.1035,0.17463135386015047,105.10350000000122,0.23254492821023603,105.10352964216366,0.2988653155809688,105.11212595646136,0.36930094297014837,105.25064853480902
2025-03-26 16:30:00,23.3,0.598,75.3,0.13862608838293947,102.53854,0.16424185001448569,102.53854000005916,0.22529365895358067,102.538745303823,0.2937694029853616,102.56962531951645,0.3657848954272115,102.92104268255858
2025-03-26 16:35:00,22.8,0.594,69.0,0.13013358428591007,96.78624,0.15700475965476854,96.78624000069385,0.21972018922694664,96.78692317910156,0.28920469971146845,96.85420560537985,0.36179848626034794,97.46414134871053
2025-03-26 16:40:00,22.4,0.594,62.1,0.12049934682121412,92.86336,0.14834645413452008,92.8633600105185,0.21209121812424878,92.86596550393075,0.28187299374195096,93.02699299814752,0.35420142741714855,94.1601225665624
2025-03-26 16:45:00,22.1,0.618,56.6,0.11059049809796861,90.31726,0.13696946707570648,90.31726009232696,0.19704321137236674,90.32487275797924,0.2625462336036188,90.64860457788537,0.3300734861273136,92.50325311984375
2025-03-26 16:50:00,21.9,0.633,51.6,0.10232042990020779,88.80846,0.1280294578137994,88.80846067081234,0.1860998149047392,88.82880792323382,0.24900970104162787,89.44304983070545,0.31335641074188747,92.35234497271476
2025-03-26 16:55:00,21.7,0.638,42.3,0.0893156567310023,87.45054000000123,0.11597195327308178,87.45056725741499,0.1746992305601751,87.57925109446442,0.23692053886389655,89.60990681167733,0.29897524497452976,96.29521016166171
2025-03-26 17:00:00,21.5,0.647,25.6,0.06624138670046514,86.24350076446954,0.0946533175380791,86.26490600797908,0.1540233091991678,89.82548225729084,0.21170319440933474,105.98223634468609,0.26457161390570144,132.57936810783096
2025-03-26 17:05:00,21.2,0.651,18.1,0.055719967313437375,84.71614294607357,0.0847568581068659,85.13817529468182,0.14221112976383293,100.48481270882857,0.1935165767778793,137.42087139619272,0.23899678467542645,181.07131879757614
2025-03-26 17:10:00,20.9,0.659,16.1,0.05207716208876599,83.52913945647401,0.08046951922176196,84.45440159535737,0.13525411233293086,106.72226002564882,0.18295517350713406,151.37450105335114,0.22524450885172456,199.56586543342516
2025-03-26 17:15:00,20.7,0.665,16.8,0.05223824406180495,82.92497897292174,0.07987497510651526,83.61949544919874,0.13376386417093147,102.94286075590475,0.1811282689075615,144.27860045328362,0.22311107387116358,190.3357066860683
2025-03-26 17:20:00,20.4,0.68,14.6,0.04770959158950275,82.30659987760016,0.07404966405208717,83.9656099302884,0.1236952937346698,113.1516798473572,0.16616373083538305,163.9538556659272,0.20398080655617795,215.1402663154136
2025-03-26 17:25:00,20.2,0.692,12.3,0.04345116715996407,82.10583067332689,0.06871220862579826,86.23904166228083,0.1140801519810231,130.80961278454814,0.1520802186999373,192.7263713895927,0.18641081462358539,248.80623135714046
2025-03-26 17:30:00,20.0,0.688,12.5,0.043854437016536636,82.02587341997165,0.06933040668225515,85.8399559947788,0.11525887077349964,128.78024071575993,0.15372772107410798,189.6402060571265,0.18839955833252814,245.27908373062235
2025-03-26 17:35:00,19.9,0.695,11.0,0.04119743445376212,82.10478253713619,0.06593597247379979,89.01732528764117,0.10887790293410975,145.1801036962827,0.14462515415996297,213.52114313735373,0.17731549933858556,271.76572234257344
2025-03-26 17:40:00,19.6,0.697,7.7,0.03643796372305253,83.50996302471405,0.059737351499500796,108.59032758803087,0.09677847445518718,204.9271566093426,0.1285004150002865,287.1905789726704,0.1587577645747164,347.14395345384935
2025-03-26 17:45:00,19.3,0.702,7.3,0.03515769993733626,84.60057224832889,0.057531812255039394,114.00735222305606,0.09269938871252517,216.76719384344443,0.12303717375288217,300.6712928226297,0.15213462886724044,360.65926550241494
2025-03-26 17:50:00,19.1,0.698,4.8,0.03165519082338752,96.00506606603108,0.051288028846167226,168.63552858087445,0.08232301475755713,305.80358023322805,0.11116176019381292,389.6300010965029,0.13963017723371132,442.74208491278927
2025-03-26 17:55:00,18.7,0.711,2.7,0.02550351372847702,153.46581006005357,0.04036256201362767,286.2455545638793,0.06703916793031363,430.2046158902525,0.09334774373520628,498.2480132727983,0.11964712710895382,537.147706305056
2025-03-26 18:00:00,18.4,0.729,2.9,0.024350173348605945,146.13191657167295,0.038206399519097656,276.00318648667337,0.06269437962438164,424.7020274433617,0.08678780327434572,496.7661834378215,0.1108741739172267,538.3720839367833
2025-03-26 18:05:00,18.2,0.736,0.0,0.011552243802755812,700.479588,0.023104487605511623,700.479588,0.04620897521102325,700.479588,0.06931346281653487,700.479588,0.0924179504220465,700.479588
2025-03-26 18:10:00,18.1,0.745,0.0,0.011061671171109294,706.027257,0.022123342342218588,706.027257,0.044246684684437175,706.027257,0.06637002702665577,706.027257,0.08849336936887435,706.027257
2025-03-26 18:15:00,17.9,0.746,0.0,0.010820331030807488,718.0222170000001,0.021640662061614975,718.0222170000001,0.04328132412322995,718.0222170000001,0.06492198618484493,718.0222170000001,0.0865626482464599,718.0222170000001
2025-03-26 18:20:00,17.7,0.76,0.0,0.010030845756490409,731.2166730000001,0.020061691512980817,731.2166730000001,0.040123383025961634,731.2166730000001,0.060185074538942444,731.2166730000001,0.08024676605192327,731.2166730000001
2025-03-26 18:25:00,17.6,0.764,0.0,0.009766708010405483,738.2637119999999,0.019533416020810965,738.2637119999999,0.03906683204162193,738.2637119999999,0.05860024806243291,738.2637119999999,0.07813366408324386,738.2637119999999
2025-03-26 18:30:00,17.4,0.76,0.0,0.009731357326655834,753.2574120000002,0.019462714653311668,753.2574120000002,0.038925429306623335,753.2574120000002,0.058388143959935,753.2574120000002,0.07785085861324667,753.2574120000002
2025-03-26 18:35:00,17.2,0.751,0.0,0.009883351476212112,769.450608,0.019766702952424223,769.450608,0.03953340590484845,769.450608,0.05930010885727267,769.450608,0.0790668118096969,769.450608
2025-03-26 18:40:00,17.0,0.759,0.0,0.009356043523086523,786.8433,0.018712087046173047,786.8433,0.037424174092346094,786.8433,0.05613626113851914,786.8433,0.07484834818469219,786.8433
2025-03-26 18:45:00,16.8,0.777,0.0,0.008460372151585679,805.435488,0.016920744303171358,805.435488,0.033841488606342715,805.435488,0.05076223290951407,805.435488,0.06768297721268543,805.435488
2025-03-26 18:50:00,16.8,0.787,0.0,0.008080983265864348,805.435488,0.016161966531728696,805.435488,0.03232393306345739,805.435488,0.04848589959518609,805.435488,0.06464786612691478,805.435488
2025-03-26 18:55:00,16.6,0.798,0.0,0.007483359895550603,825.2271719999998,0.014966719791101205,825.2271719999998,0.02993343958220241,825.2271719999998,0.04490015937330362,825.2271719999998,0.05986687916440482,825.2271719999998
2025-03-26 19:00:00,16.5,0.807,0.0,0.007063273932362745,835.572825,0.01412654786472549,835.572825,0.02825309572945098,835.572825,0.042379643594176473,835.572825,0.05650619145890196,835.572825
2025-03-26 19:05:00,16.5,0.812,0.0,0.0068802875610580105,835.572825,0.013760575122116021,835.572825,0.027521150244232042,835.572825,0.04128172536634807,835.572825,0.055042300488464084,835.572825
2025-03-26 19:10:00,16.4,0.817,0.0,0.006614863591046468,846.2183520000001,0.013229727182092936,846.2183520000001,0.026459454364185873,846.2183520000001,0.039689181546278804,846.2183520000001,0.052918908728371745,846.2183520000001
2025-03-26 19:15:00,16.4,0.822,0.0,0.006434129613149023,846.2183520000001,0.012868259226298046,846.2183520000001,0.025736518452596092,846.2183520000001,0.038604777678894135,846.2183520000001,0.051473036905192185,846.2183520000001
2025-03-26 19:20:00,16.3,0.832,0.0,0.00599679738159882,857.1637529999999,0.01199359476319764,857.1637529999999,0.02398718952639528,857.1637529999999,0.03598078428959292,857.1637529999999,0.04797437905279056,857.1637529999999
2025-03-26 19:25:00,16.2,0.837,0.0,0.005744587917643153,868.4090280000001,0.011489175835286306,868.4090280000001,0.022978351670572612,868.4090280000001,0.03446752750585892,868.4090280000001,0.045956703341145225,868.4090280000001
2025-03-26 19:30:00,16.2,0.843,0.0,0.005533130693680829,868.4090280000001,0.011066261387361657,868.4090280000001,0.022132522774723315,868.4090280000001,0.03319878416208497,868.4090280000001,0.04426504554944663,868.4090280000001
2025-03-26 19:35:00,16.1,0.843,0.0,0.005462037590008146,879.9541769999998,0.010924075180016292,879.9541769999998,0.021848150360032584,879.9541769999998,0.032772225540048876,879.9541769999998,0.04369630072006517,879.9541769999998
2025-03-26 19:40:00,16.1,0.841,0.0,0.0055316176866961496,879.9541769999998,0.011063235373392299,879.9541769999998,0.022126470746784598,879.9541769999998,0.033189706120176896,879.9541769999998,0.044252941493569196,879.9541769999998
2025-03-26 19:45:00,16.0,0.842,0.0,0.005425254871314073,891.7991999999999,0.010850509742628146,891.7991999999999,0.021701019485256292,891.7991999999999,0.032551529227884436,891.7991999999999,0.043402038970512584,891.7991999999999
2025-03-26 19:50:00,15.9,0.84,0.0,0.005421469847769722,903.9440969999999,0.010842939695539445,903.9440969999999,0.02168587939107889,903.9440969999999,0.03252881908661833,903.9440969999999,0.04337175878215778,903.9440969999999
2025-03-26 19:55:00,15.7,0.84,0.0,0.005276790798042929,929.1335130000001,0.010553581596085857,929.1335130000001,0.021107163192171714,929.1335130000001,0.03166074478825757,929.1335130000001,0.04221432638434343,929.1335130000001
2025-03-26 20:00:00,15.7,0.839,0.0,0.005309770740530697,929.1335130000001,0.010619541481061394,929.1335130000001,0.021239082962122787,929.1335130000001,0.031858624443184186,929.1335130000001,0.042478165924245574,929.1335130000001
2025-03-26 20:05:00,15.6,0.84,0.0,0.005204657528302927,942.178032,0.010409315056605854,942.178032,0.02081863011321171,942.178032,0.031227945169817556,942.178032,0.04163726022642342,942.178032
2025-03-26 20:10:00,15.5,0.837,0.0,0.005228955530709281,955.5224249999999,0.010457911061418561,955.5224249999999,0.020915822122837123,955.5224249999999,0.03137373318425569,955.5224249999999,0.041831644245674246,955.5224249999999
2025-03-26 20:15:00,15.5,0.832,0.0,0.005389352939626743,955.5224249999999,0.010778705879253486,955.5224249999999,0.02155741175850697,955.5224249999999,0.03233611763776046,955.5224249999999,0.04311482351701394,955.5224249999999
2025-03-26 20:20:00,15.4,0.828,0.0,0.005440584766765249,969.1666919999998,0.010881169533530499,969.1666919999998,0.021762339067060998,969.1666919999998,0.032643508600591495,969.1666919999998,0.043524678134121995,969.1666919999998
2025-03-26 20:25:00,15.3,0.818,0.0,0.005675637711332711,983.1108329999998,0.011351275422665423,983.1108329999998,0.022702550845330845,983.1108329999998,0.034053826267996266,983.1108329999998,0.04540510169066169,983.1108329999998
2025-03-26 20:30:00,15.2,0.815,0.0,0.005686947650078191,997.3548480000001,0.011373895300156383,997.3548480000001,0.022747790600312765,997.3548480000001,0.03412168590046915,997.3548480000001,0.04549558120062553,997.3548480000001
2025-03-26 20:35:00,15.2,0.816,0.0,0.005656207392510202,997.3548480000001,0.011312414785020404,997.3548480000001,0.02262482957004081,997.3548480000001,0.033937244355061215,997.3548480000001,0.04524965914008162,997.3548480000001
2025-03-26 20:40:00,15.1,0.82,0.0,0.005453609460835221,1011.8987370000001,0.010907218921670443,1011.8987370000001,0.021814437843340886,1011.8987370000001,0.03272165676501132,1011.8987370000001,0.04362887568668177,1011.8987370000001
2025-03-26 20:45:00,15.1,0.818,0.0,0.005514205121511168,1011.8987370000001,0.011028410243022336,1011.8987370000001,0.02205682048604467,1011.8987370000001,0.033085230729067,1011.8987370000001,0.04411364097208934,1011.8987370000001
2025-03-26 20:50:00,15.1,0.82,0.0,0.005453609460835221,1011.8987370000001,0.010907218921670443,1011.8987370000001,0.021814437843340886,1011.8987370000001,0.03272165676501132,1011.8987370000001,0.04362887568668177,1011.8987370000001
2025-03-26 20:55:00,15.1,0.816,0.0,0.005574800782187115,1011.8987370000001,0.01114960156437423,1011.8987370000001,0.02229920312874846,1011.8987370000001,0.03344880469312269,1011.8987370000001,0.04459840625749692,1011.8987370000001
2025-03-26 21:00:00,15.1,0.818,0.0,0.005514205121511168,1011.8987370000001,0.011028410243022336,1011.8987370000001,0.02205682048604467,1011.8987370000001,0.033085230729067,1011.8987370000001,0.04411364097208934,1011.8987370000001
2025-03-26 21:05:00,15.1,0.814,0.0,0.005635396442863061,1011.8987370000001,0.011270792885726123,1011.8987370000001,0.022541585771452245,1011.8987370000001,0.03381237865717837,1011.8987370000001,0.04508317154290449,1011.8987370000001
2025-03-26 21:10:00,15.0,0.808,0.0,0.005732687948545971,1026.7424999999998,0.011465375897091942,1026.7424999999998,0.022930751794183885,1026.7424999999998,0.03439612769127583,1026.7424999999998,0.04586150358836777,1026.7424999999998
2025-03-26 21:15:00,15.0,0.803,0.0,0.005881976697206023,1026.7424999999998,0.011763953394412045,1026.7424999999998,0.02352790678882409,1026.7424999999998,0.03529186018323613,1026.7424999999998,0.04705581357764818,1026.7424999999998
2025-03-26 21:20:00,15.0,0.804,0.0,0.0058521189474740115,1026.7424999999998,0.011704237894948023,1026.7424999999998,0.023408475789896046,1026.7424999999998,0.035112713684844074,1026.7424999999998,0.04681695157979209,1026.7424999999998
2025-03-26 21:25:00,14.9,0.805,0.0,0.005736941883080866,1041.886137,0.011473883766161732,1041.886137,0.022947767532323464,1041.886137,0.0344216512984852,1041.886137,0.04589553506464693,1041.886137
2025-03-26 21:30:00,14.7,0.813,0.0,0.005339509953926452,1073.0730330000001,0.010679019907852904,1073.0730330000001,0.021358039815705807,1073.0730330000001,0.03203705972355871,1073.0730330000001,0.042716079631411615,1073.0730330000001
2025-03-26 21:35:00,14.5,0.813,0.0,0.005179745019761861,1105.4594249999998,0.010359490039523722,1105.4594249999998,0.020718980079047444,1105.4594249999998,0.031078470118571164,1105.4594249999998,0.04143796015809489,1105.4594249999998
2025-03-26 21:40:00,14.3,0.814,0.0,0.004995659783263248,1139.0453129999999,0.009991319566526496,1139.0453129999999,0.019982639133052992,1139.0453129999999,0.02997395869957949,1139.0453129999999,0.039965278266105984,1139.0453129999999
2025-03-26 21:45:00,14.1,0.822,0.0,0.004633743979633675,1173.8306969999999,0.00926748795926735,1173.8306969999999,0.0185349759185347,1173.8306969999999,0.027802463877802046,1173.8306969999999,0.0370699518370694,1173.8306969999999
2025-03-26 21:50:00,14.0,0.833,0.0,0.004279377574036654,1191.6732,0.008558755148073308,1191.6732,0.017117510296146617,1191.6732,0.02567626544421992,1191.6732,0.03423502059229323,1191.6732
2025-03-26 21:55:00,14.0,0.84,0.0,0.004100002466142902,1191.6732,0.008200004932285804,1191.6732,0.01640000986457161,1191.6732,0.024600014796857413,1191.6732,0.03280001972914322,1191.6732
2025-03-26 22:00:00,14.0,0.836,0.0,0.004202502527796474,1191.6732,0.008405005055592949,1191.6732,0.016810010111185898,1191.6732,0.025215015166778848,1191.6732,0.033620020222371795,1191.6732
2025-03-26 22:05:00,14.2,0.831,0.0,0.004468939886105574,1156.288068,0.008937879772211148,1156.288068,0.017875759544422297,1156.288068,0.02681363931663345,1156.288068,0.035751519088844594,1156.288068
2025-03-26 22:10:00,14.4,0.824,0.0,0.00480075376969823,1122.102432,0.00960150753939646,1122.102432,0.01920301507879292,1122.102432,0.028804522618189384,1122.102432,0.03840603015758584,1122.102432
2025-03-26 22:15:00,14.5,0.821,0.0,0.004958151649932477,1105.4594249999998,0.009916303299864954,1105.4594249999998,0.019832606599729907,1105.4594249999998,0.02974890989959486,1105.4594249999998,0.039665213199459814,1105.4594249999998
2025-03-26 22:20:00,14.6,0.818,0.0,0.005118700475544017,1089.116292,0.010237400951088034,1089.116292,0.020474801902176067,1089.116292,0.030712202853264106,1089.116292,0.040949603804352135,1089.116292
2025-03-26 22:25:00,14.7,0.811,0.0,0.005396617012257212,1073.0730330000001,0.010793234024514424,1073.0730330000001,0.021586468049028848,1073.0730330000001,0.03237970207354327,1073.0730330000001,0.043172936098057696,1073.0730330000001
2025-03-26 22:30:00,14.8,0.815,0.0,0.0053623017295004296,1057.329648,0.010724603459000859,1057.329648,0.021449206918001718,1057.329648,0.03217381037700258,1057.329648,0.042898413836003436,1057.329648
2025-03-26 22:35:00,14.9,0.808,0.0,0.005648681238725777,1041.886137,0.011297362477451554,1041.886137,0.022594724954903108,1041.886137,0.03389208743235465,1041.886137,0.045189449909806216,1041.886137
2025-03-26 22:40:00,15.0,0.806,0.0,0.005792403448009992,1026.7424999999998,0.011584806896019983,1026.7424999999998,0.023169613792039967,1026.7424999999998,0.03475442068805995,1026.7424999999998,0.046339227584079934,1026.7424999999998
2025-03-26 22:45:00,15.0,0.799,0.0,0.006001407696134065,1026.7424999999998,0.01200281539226813,1026.7424999999998,0.02400563078453626,1026.7424999999998,0.03600844617680438,1026.7424999999998,0.04801126156907252,1026.7424999999998
2025-03-26 22:50:00,15.0,0.796,0.0,0.006090980945330094,1026.7424999999998,0.012181961890660188,1026.7424999999998,0.024363923781320376,1026.7424999999998,0.03654588567198057,1026.7424999999998,0.04872784756264075,1026.7424999999998
2025-03-26 22:55:00,15.0,0.794,0.0,0.006150696444794115,1026.7424999999998,0.01230139288958823,1026.7424999999998,0.02460278577917646,1026.7424999999998,0.03690417866876469,1026.7424999999998,0.04920557155835292,1026.7424999999998
2025-03-26 23:00:00,15.0,0.795,0.0,0.006120838695062104,1026.7424999999998,0.012241677390124208,1026.7424999999998,0.024483354780248417,1026.7424999999998,0.03672503217037262,1026.7424999999998,0.048966709560496834,1026.7424999999998
2025-03-26 23:05:00,14.9,0.8,0.0,0.005884042957006017,1041.886137,0.011768085914012034,1041.886137,0.023536171828024068,1041.886137,0.035304257742036105,1041.886137,0.047072343656048135,1041.886137
2025-03-26 23:10:00,14.8,0.804,0.0,0.005681141291795047,1057.329648,0.011362282583590094,1057.329648,0.02272456516718019,1057.329648,0.03408684775077028,1057.329648,0.04544913033436038,1057.329648
2025-03-26 23:15:00,14.7,0.808,0.0,0.005482277599753359,1073.0730330000001,0.010964555199506718,1073.0730330000001,0.021929110399013435,1073.0730330000001,0.03289366559852015,1073.0730330000001,0.04385822079802687,1073.0730330000001
2025-03-26 23:20:00,14.6,0.816,0.0,0.005174949931319226,1089.116292,0.010349899862638451,1089.116292,0.020699799725276902,1089.116292,0.031049699587915352,1089.116292,0.041399599450553805,1089.116292
2025-03-26 23:25:00,14.5,0.819,0.0,0.005013549992389823,1105.4594249999998,0.010027099984779646,1105.4594249999998,0.020054199969559292,1105.4594249999998,0.030081299954338937,1105.4594249999998,0.040108399939118584,1105.4594249999998
2025-03-26 23:30:00,14.3,0.824,0.0,0.0047270759239480195,1139.0453129999999,0.009454151847896039,1139.0453129999999,0.018908303695792078,1139.0453129999999,0.02836245554368812,1139.0453129999999,0.037816607391584156,1139.0453129999999
2025-03-26 23:35:00,14.2,0.824,0.0,0.004654043905056695,1156.288068,0.00930808781011339,1156.288068,0.01861617562022678,1156.288068,0.027924263430340164,1156.288068,0.03723235124045356,1156.288068
2025-03-26 23:40:00,14.1,0.831,0.0,0.004399453553697142,1173.8306969999999,0.008798907107394284,1173.8306969999999,0.01759781421478857,1173.8306969999999,0.02639672132218285,1173.8306969999999,0.03519562842957714,1173.8306969999999
2025-03-26 23:45:00,14.0,0.836,0.0,0.004202502527796474,1191.6732,0.008405005055592949,1191.6732,0.016810010111185898,1191.6732,0.025215015166778848,1191.6732,0.033620020222371795,1191.6732
2025-03-26 23:50:00,13.8,0.838,0.0,0.0040212686443872785,1228.2578279999998,0.008042537288774557,1228.2578279999998,0.016085074577549114,1228.2578279999998,0.024127611866323666,1228.2578279999998,0.03217014915509823,1228.2578279999998
2025-03-26 23:55:00,13.7,0.843,0.0,0.0038351517199770625,1246.9999530000002,0.007670303439954125,1246.9999530000002,0.01534060687990825,1246.9999530000002,0.023010910319862375,1246.9999530000002,0.0306812137598165,1246.9999530000002
2025-03-27 00:00:00,13.6,0.856,0.0,0.0034613384675973536,1266.041952,0.006922676935194707,1266.041952,0.013845353870389415,1266.041952,0.02076803080558412,1266.041952,0.02769070774077883,1266.041952
2025-03-27 00:05:00,13.5,0.861,0.0,0.003287459000579869,1285.3838250000001,0.006574918001159738,1285.3838250000001,0.013149836002319476,1285.3838250000001,0.019724754003479214,1285.3838250000001,0.026299672004638952,1285.3838250000001
